gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj),np_score
Atg101,0.2788534235311317,0.244220607426908,0.8145306088571039,0.6122176929128703,0.08909259090370511,0.010241943077847
Syn1,0.3507802719624673,0.596532294898036,0.9474514245983908,0.2243660396443524,0.023443046868763653,0.0103416792890117
Matr3,0.139568892546251,0.5077810817461323,0.9207204738697896,0.2943234835456215,0.03587219942502112,0.01165
Hgsnat,0.062602560971167,0.7797371500905774,0.974786149675392,0.1080517735964536,0.011090650150303414,0.0180674092352145
Gemin5,-0.0374243142096478,0.8741982287611305,0.9880203775175228,0.05839007778236078,0.005234098173351425,0.010084662860823
Stag1,0.0070277980291722,0.9710125774548296,0.9981718041980036,0.012775144670932086,0.000794702005627944,0.0108193419447293
Lsm1,0.4713812672101222,0.0629218540962381,0.5415564081550469,1.2011984886568026,0.26635630085843515,0.0105078994729618
Man1c1,-0.6445188925925958,0.002021538054248,0.0818696793907726,2.694318078918798,1.0868769103444211,0.012475
Tacc3,-0.3506768135678716,0.4665952367094893,0.9073063794687104,0.33105969906421984,0.04224603549292014,0.0100919714603141
Tap1,0.3115663842507537,0.252696570155195,0.8210787674695951,0.5974006527092165,0.08561517828065995,0.0102625639676991
Larp1,-0.5434152531259409,0.0186130274753814,0.3043635874108824,1.7301829815754826,0.5166073056873728,0.0103456323512589
Map4k1,0.700924627761002,0.5170082054877587,0.92205694809592,0.28650256412119157,0.0352422552153071,0.011708509392536
Taf2,-0.0081185559500786,0.9712453490647496,0.9981718041980036,0.012671047861918546,0.000794702005627944,0.0103837581070393
Sf3b6,0.1787518395438785,0.5101376584107523,0.9207204738697896,0.29231261562522515,0.03587219942502112,0.0153015744889619
Pafah2,-0.0072368803292494,0.9810316478508732,0.9984847337103956,0.008316982155934302,0.0006585708694119499,0.01099
Kdm6a,-0.2391359426351652,0.2427423726760793,0.8130918076541517,0.6148544073797177,0.08986041466850836,0.0141059697476483
Enpp1,-0.6942094782413747,0.0199197238949332,0.311268028519729,1.7007166855778808,0.5068654850050116,0.0139111824551625
Ctbp1,-0.0047620041505624,0.982067875214251,0.9984847337103956,0.007858495092572025,0.0006585708694119499,0.0100939408734546
Trmt6,0.1510761080064563,0.5677626739565529,0.9410231449398015,0.24583316240464304,0.026399694749124368,0.0108027162488068
Icam1,-0.075350540828448,0.7808158193441834,0.974786149675392,0.1074513964373047,0.011090650150303414,0.0118995505024766
Serpine1,-0.5910832299733757,0.0492946687260143,0.4840822950769571,1.3072000476207914,0.31508080104221425,0.0115001334035139
Ranbp10,-0.4475232655068017,0.0881837908049009,0.6128366179566792,1.0546112358537179,0.21265529281833612,0.0112754132141491
Depdc5,-0.0741336206160844,0.7797521891003318,0.974786149675392,0.10804339731739135,0.011090650150303414,0.0115166497916333
Azin1,0.075854549353629,0.7579770367837378,0.9730549119845092,0.12034395129297658,0.011862650688535096,0.010495
Uggt1,-0.2145323777445178,0.3776297629078854,0.8800842505574386,0.4229337840845877,0.05547575080349488,0.0102625639676991
Dtl,-2.206553107597561,0.0005938650238511,0.0347300243239492,3.2263122520857817,1.4592949125212786,0.0105455795101822
Mavs,0.2861615359212076,0.3179099818152738,0.8561365668775045,0.497695835786908,0.06745695318427893,0.0106617959510392
Atg14,0.1776081608760777,0.478711573364978,0.911603963805386,0.31992607285690866,0.04019379510304436,0.010241943077847
Mrpl47,0.8145985035824183,0.0524840859349791,0.4970290506700472,1.2799723620862862,0.30361822660473636,0.0112311000025982
Dlgap5,-2.179442362358937,0.0100183943705122,0.2246327538898986,1.9992018764630166,0.6485269186154071,0.0102567595123642
Rps16,0.5238371805922007,0.3403030125447702,0.8644358372146165,0.4681342062795091,0.06326723671946359,0.0112595229937977
Wdhd1,-0.3853843971676808,0.427259053292779,0.8996951689181414,0.3693087261415946,0.04590461154017901,0.0109458118861511
Gch1,0.4781007009686026,0.0662802729546499,0.5546239818570361,1.1786157117425293,0.2560013555244793,0.0100249190446506
Bclaf1,-0.05753034166344,0.7786150438859979,0.974786149675392,0.10867720938544345,0.011090650150303414,0.0104553291652423
Kcnmb2,1.612141472512307,0.1702771663377991,0.7431646686333113,0.7688435857329634,0.12891494565371886,0.0101327419117608
Spag1,-0.4346465355594621,0.1078309235954334,0.655748589728357,0.9672566749473978,0.1832626347427192,0.01605
Kcnk2,-0.5496807196940148,0.2606414742603088,0.8242807776056934,0.5839564765388414,0.08392482787328888,0.0101327419117608
Cdkn3,-0.1975502275870508,0.8169359626702168,0.981870752619474,0.08781198526556225,0.007945676284737909,0.0100919714603141
Prkci,-0.1766381770816047,0.3777817986499268,0.8800842505574386,0.42275897001482154,0.05547575080349488,0.0106681100688908
Slc20a2,-0.5195336147766078,0.0367112576011824,0.4232384380517124,1.4352007378087643,0.37341489703220154,0.010000002677713
Cdkn1c,0.1938764697800732,0.4157882275520024,0.8959635707038881,0.38112781125655226,0.04770964811009947,0.0107418729833085
Inf2,0.2671586578793308,0.2092778779355623,0.7823246666547982,0.6792766770520615,0.10661297625636502,0.01
Cd81,0.3771950867828032,0.1160390974030597,0.6747249116858094,0.935395657966539,0.1708732548544077,0.0106677942440758
Fermt2,0.2358795708373881,0.2474537816778586,0.8175259528324362,0.6065059047573443,0.08749845152026348,0.01165
Gnpnat1,0.6258569990524484,0.0965720567967404,0.6327180550906253,1.015148518869526,0.19878977244088264,0.0101600809932673
Mrps26,-0.0735075584337292,0.8084859933424706,0.9793810960213772,0.09232749964968565,0.00904828297333972,0.0101745444367954
Eef1a1,-0.0640637328308386,0.7768977677585759,0.974786149675392,0.10963612639783481,0.011090650150303414,0.0102658288186102
Phf12,-0.2371973522779666,0.2558280553823986,0.8234941696464024,0.5920518303435123,0.08433947129611946,0.0211761199923578
Rpl10a,0.1198755751430185,0.8114813135334938,0.9803358970250662,0.0907214764819004,0.008625094480817802,0.0102045757345117
Ctnna1,-0.0616316382247442,0.7519126344724042,0.9720163906372477,0.12383261761412902,0.012326411716426601,0.012447837524714
Ppm1k,0.0575922525942054,0.8067703933620105,0.9792350589101438,0.09325004778628423,0.009113046159857505,0.0102293457297458
Nmrk1,0.1919698363837645,0.49452487597157,0.9172091231680176,0.30581185730146837,0.03753163414072237,0.01
Iars1,-0.1896593145192505,0.4409340651014678,0.9008696265942449,0.355626347728226,0.04533805535562132,0.0124156952378964
Nufip2,0.1235664852068207,0.4974062947283838,0.9183471383293628,0.30328872298947634,0.036993122978099896,0.0105210526315789
Aim2,-0.7459695458199341,0.0642213775571514,0.5458468820245306,1.1923203829947908,0.262929166119114,0.0101587296186548
Egr2,-0.2688332118639999,0.757306933219543,0.9728575747555944,0.1207280671484414,0.011950735297138582,0.0105888502475517
Ackr1,-3.4027958654148187,5.561087493413581e-05,0.0062704262075015,4.25484027204991,2.2027029387107193,0.0101307242118665
Dusp8,-0.1846828688395315,0.494384127619015,0.9172091231680176,0.3059354808766253,0.03753163414072237,0.010111569907423
Wdr19,-0.0633630260302182,0.8317374327742902,0.98226620905492,0.08001375242849554,0.007770795863036959,0.012376
Sirpa,-0.4300932411709082,0.139762484077566,0.7097121499117018,0.8546093889954158,0.14891775980642272,0.0101771802471192
Ndufv1,0.5283352818877494,0.0191361463061715,0.3067962271519535,1.7181455172631688,0.5131499854569633,0.0106367996823241
Bicd2,-0.2450412369943415,0.2544498133086054,0.8229969457361358,0.5943978634351048,0.08460177651604586,0.0101562190898959
Smarce1,0.1652597703935112,0.4421389591447201,0.9008696265942449,0.3544412154806746,0.04533805535562132,0.0103320996208404
Scarb1,0.288756570592335,0.1249471183788845,0.6854816956601287,0.9032737554365345,0.16400413763586458,0.0100402821641117
Inpp4b,0.18350915781198,0.3791120761922933,0.8804550231341977,0.42123238138695585,0.05529282448209505,0.0103490320064478
Ccr7,0.8869597083880035,0.1540431031221072,0.730005691143868,0.8123577413136944,0.1366737540949645,0.011531047539015
Rara,-0.5198607402201451,0.0506529725400729,0.4918736298764328,1.295395063238141,0.30814646003090546,0.0139961799208578
Dhx38,-0.1732659220064796,0.5098571084209764,0.9207204738697896,0.2925515213912002,0.03587219942502112,0.0106313100461413
Acd,0.0525370583345268,0.868218859879493,0.9880203775175228,0.06137078443531607,0.005234098173351425,0.0104714285714285
Acer2,-0.5951737042138676,0.4316047773897866,0.9008382388120836,0.36491375680066696,0.04535318715457156,0.0103535714285714
Dnah10,-0.2034150293131638,0.7572988297270686,0.9728575747555944,0.12073271430105616,0.011950735297138582,0.01
Atp6v0a2,-0.1640995259570683,0.4358441044443574,0.9008696265942449,0.36066882423286517,0.04533805535562132,0.0105573105897962
Tigar,0.4296117396116309,0.2041300856577468,0.7793741370313925,0.6900929821911832,0.1082540100533556,0.0101600809932673
Socs1,0.9625565743122908,0.113277066058771,0.6692014535767503,0.9458580079857595,0.1744431243748014,0.0100159855852348
Mrm3,0.1395051484417162,0.7493409760596073,0.9718180486373376,0.12532051831607213,0.012415039466454218,0.0107301604771677
Kmt2c,-0.4160407268759161,0.0390819358306387,0.4362757694256414,1.4080239326773587,0.36023890687785803,0.0106472401289934
Nod1,0.0113012831126208,0.9528114594295098,0.995887696287982,0.020993028249592448,0.0017896330946948335,0.0101315098755881
Cntln,-0.1180743221440861,0.5735114818478473,0.9425153887405862,0.2414578829880906,0.02571155020380348,0.010495
Hspb2,0.3840472387163903,0.4658699899329244,0.9072086761837236,0.33173526471019327,0.04229280501124673,0.0101808718430393
Trappc11,-0.0219302554066791,0.9287481185991824,0.9921220791630324,0.032102052997528115,0.0034348852603231653,0.011324313567559
Phf20,-0.2276855510813356,0.276226422151699,0.8334235933259778,0.5587347817825467,0.07913420929481046,0.0103278852902837
Cdon,-0.1520857796925475,0.6337259607088142,0.9551290491575388,0.19809850155134526,0.019937946164263025,0.0103175031177579
Notch3,0.1315067543493961,0.6147165202411516,0.9512072156517588,0.21132511524556,0.021724863913065103,0.0107406612222207
Prdm1,-0.3285928122437829,0.1853921893222981,0.7579331715019768,0.7319085668780434,0.120369085301201,0.0100005868482118
Spon1,-0.1288439885632736,0.7305981711785292,0.9688701290351568,0.13632141924163188,0.01373443349970472,0.0101343012555105
Atg5,0.1344854606225269,0.5380513832728713,0.9294997053316868,0.26917624774200194,0.03175074357131091,0.010241943077847
Prkab2,-0.0263323292018078,0.9141615233837186,0.9915306140522956,0.03897706190666413,0.0036938721710079096,0.0112051099569292
Primpol,0.0996037352480806,0.8054118898249263,0.978958693234323,0.09398196344569444,0.009235632690084037,0.0101601188872052
F11r,-0.0464242220868097,0.8204987804508314,0.981870752619474,0.08592206012443823,0.007945676284737909,0.0114379034250775
Ncapd2,-0.455936021590559,0.2099496467861408,0.7823246666547982,0.6778848516712381,0.10661297625636502,0.0102134819912595
Bcl9,-0.4337753852433964,0.1219004222023508,0.6833284409229494,0.9139947901992255,0.1653705030606484,0.0100939408734546
Fau,0.5121253075573148,0.231035649668458,0.8048161591279765,0.6363210016674612,0.09430331242027992,0.0149063214967532
Nop2,0.3047898418605851,0.3226826221414158,0.8569774965259972,0.4912244226075887,0.06703058211752401,0.0107005432402954
Smg6,-0.1873082359794045,0.3922031026755274,0.8838145282328077,0.40648897499885484,0.05363886373833108,0.0120083272252314
Atg9b,0.2615814392754161,0.565553911398944,0.9401987712866444,0.24752598966496997,0.026780320711879038,0.010241943077847
Wdr36,0.0986491100723157,0.7534250865061177,0.9724562500328956,0.12295992335521869,0.012129928096543174,0.0112546150001147
Cd160,0.2847136065944385,0.6086024697445513,0.9497069212546888,0.21566628958177214,0.02241039694216746,0.0100055592481651
Tsr1,-0.0336108645694953,0.9251059580901622,0.9918425367165836,0.03380852198695266,0.0035572702482227912,0.0105996677596183
Mlxip,-1.6519895575033712,0.0120711958118663,0.2463435572387767,1.9182497051494944,0.6084587915877193,0.0110294008661464
Ncoa6,-0.5161210982502227,0.0133870802483102,0.2613198505951094,1.87331413324323,0.5828275987821565,0.0109019205114595
Rbm8a,0.0639862908507941,0.8245944879001069,0.9819622467949828,0.0837595726180563,0.007905209080458974,0.0101935991402608
Ttk,-1.3888909938012532,0.1003430251147986,0.6411236170502401,0.9985128101165187,0.1930582247296172,0.0100919714603141
Rras,0.2611036331834206,0.2059543823490328,0.7802912402639938,0.6862289625822717,0.10774326855077826,0.0125929987205335
Upf3a,-0.3547149381865433,0.1965538632864598,0.7704295155086723,0.7065184156571575,0.11326708754369323,0.0116626948739725
Higd1a,0.2088378641296962,0.3124822182245867,0.8542673695628096,0.5051746911092216,0.06840618205967564,0.0100935394267181
Cdc16,0.0086543734787396,0.9707058291505712,0.9980891202700848,0.012912362401914752,0.0008306784385857858,0.0100919714603141
Egr1,0.0559855572088449,0.9506813999348382,0.995887696287982,0.0219650029709504,0.0017896330946948335,0.0106291324116635
Cdc40,0.1484931487643458,0.4899173335595512,0.915193607732878,0.3098771946810585,0.03848702191647171,0.0119855436650014
Uqcrfs1,0.2617640898412497,0.2167406568800067,0.789330995016265,0.6640596147417785,0.10274084322245919,0.0104868090620667
Chmp4b,-0.2593240692918969,0.2769559412878943,0.8335527454934695,0.5575893138866004,0.079066913710016,0.0116471463653359
Cdk19,0.1377397735505573,0.5943531646567518,0.9472824518443268,0.2259554205336926,0.023520507810153815,0.0101557676490066
Polr2l,0.5992997750243355,0.0680057897414271,0.5580391322604122,1.1674541116214818,0.2533353452759221,0.0116966670951559
Prr3,-0.1678414896059124,0.5471092482781867,0.9327590420234668,0.2619259438914462,0.03023053228245527,0.0101249393522895
Dcun1d2,0.1643426951762855,0.4922114719969912,0.9159855616966092,0.30784826839240204,0.038111371883361285,0.010486723270055
Gdf15,0.4952898304308313,0.2751498571835669,0.8334235933259778,0.5604307082731588,0.07913420929481046,0.01
Rpf2,-0.0024299072302434,0.9954868915198388,0.999916297992402,0.00196445434885897,3.635284144816451e-05,0.0111358563378468
Tbkbp1,0.3797219823269355,0.1083453501389134,0.655748589728357,0.965189722575307,0.1832626347427192,0.0101482953983962
Rgs4,0.3172076597995733,0.1757988401249691,0.7491046569141081,0.7549839946148484,0.12545750306807224,0.0101164895248691
Ubn2,-0.2824664695111902,0.1642239358480448,0.7394078452016408,0.7845635436286889,0.131115945824439,0.014125393303129
Cul7,-0.5076913209545457,0.0437329230877332,0.4606358222809433,1.3591914936488325,0.3366422912654046,0.0101495263152029
Ranbp9,-0.234492492517283,0.2536454371416454,0.8222601039707521,0.5957729458521116,0.0849907811815409,0.0115946655831468
Efl1,-0.4128687899292493,0.1849282964604467,0.7573850103101617,0.7329966309912195,0.12068329441456158,0.0101530642886699
Ift172,-0.3225207180207129,0.2311228026419146,0.8048161591279765,0.6361572047890828,0.09430331242027992,0.010396
Rad9b,-0.1767502389453211,0.7316257610606021,0.9688701290351568,0.13571101111046704,0.01373443349970472,0.0101601188872052
Pln,-0.114945858088464,0.707524650752756,0.964487786131762,0.15025842435576126,0.015703267708188712,0.0101327419117608
Akap12,-0.3026090871663628,0.6722148680997188,0.9581537032194404,0.17249188600183737,0.018564817533475556,0.0101327419117608
Tctn1,-0.7984972300945704,0.1346742598762981,0.70096616401596,0.870715402509484,0.15430294513721413,0.01055
Phrf1,-0.1945558763115839,0.3250045651911064,0.8579270877435482,0.48811053864148973,0.06654961976920602,0.0101916803158012
Mcl1,0.1986536197196764,0.3458726886397868,0.8678934756726511,0.4610837300970063,0.061533576397899054,0.0112011940897731
Med30,0.9683068849674932,0.0133214089431197,0.2613096900694814,1.8754498394403154,0.5828444851610185,0.0106976186423867
Polr3k,0.3090786487003872,0.1885935038032631,0.7604581703357077,0.7244732708297908,0.11892466970040022,0.0100851511171718
Degs1,0.4511459282096054,0.0197444557580716,0.310386013135664,1.7045548327820261,0.5080978575003935,0.0103535714285714
Ctss,-1.8465766672671649,0.1997179483909013,0.7730746863745607,0.6995829038981566,0.11177854707328287,0.0107269326002138
Pold1,-0.4205658842380276,0.4042290875888126,0.8895500420038552,0.3933724386564556,0.050829615477945116,0.0114792843965692
Creb3l2,-0.6326118023018177,0.0033189067277908,0.1119415385204361,2.4790049525251003,0.9510087284606985,0.0101327419117608
Lpar1,-0.2221271579426499,0.5520127603772631,0.9359594612037452,0.2580508829639534,0.028742961258461576,0.0103659856965401
Rtel1,-0.3258259265731929,0.3189481334014828,0.8565582753258123,0.4962799351526744,0.06724308478080125,0.0104714285714285
Atp5mf,0.4459907141431886,0.2083864089199671,0.7815711862807254,0.6811306093818242,0.10703145987007617,0.0103067996823241
Mapkap1,-0.0033728623612109,0.9863605566267984,0.999278483976634,0.0059643029794672715,0.000313463525634497,0.0100693019356162
Taf5l,-0.0311184482154136,0.8901825822706415,0.989290740087755,0.05052090757961594,0.0046760559661686175,0.0101504872079285
Atp5mg,0.5499736489745045,0.3702837915209149,0.8788116726540293,0.4314652979616012,0.05610418327682607,0.0100935394267181
Bud31,-0.0278387880317711,0.9157535038625136,0.9915306140522956,0.03822141095962951,0.0036938721710079096,0.0106829369105528
Mboat1,0.29071847747578,0.2316668534978591,0.8048161591279765,0.6351360998861391,0.09430331242027992,0.0124451133629731
Wdr26,-0.2883656881643841,0.1799517987236326,0.75272550843592,0.7448438079616455,0.12336336630231423,0.012870078797296
Mvb12b,0.0084169572902232,0.9753754798156912,0.9984847337103956,0.010828166434213618,0.0006585708694119499,0.0107949996585149
Ptk6,0.6836321047044368,0.4068770899220523,0.8904401030532039,0.39053676333066034,0.05039528876486783,0.0100693019356162
Nup205,-0.0154857856730205,0.9502671748718348,0.995887696287982,0.02215427233295197,0.0017896330946948335,0.0101562190898959
Kdm3b,-0.2780150185368121,0.1804144246922435,0.75272550843592,0.7437287422164598,0.12336336630231423,0.0101730240758725
Ascc3,0.1160286125042078,0.6157435668686065,0.9514120449150344,0.21060011686289137,0.021631354695577143,0.0101419722758492
Ephx1,0.8799954298865652,0.0001016166967826,0.0099692116597343,3.993034926650734,2.0013391832494127,0.014708555354977
Smurf1,-0.1507070702686199,0.5155927783127041,0.9219749655095948,0.2876931742528999,0.03528087123340738,0.010395025053476
Sde2,-0.0604484759546507,0.7996547847966474,0.9776089656602478,0.09709745977674362,0.00983482416482148,0.0112697355571793
Vars2,0.3490735852599735,0.3899243530732976,0.8838145282328077,0.409019639715671,0.05363886373833108,0.0105796471828721
Phb1,0.3240515873534665,0.235083880876514,0.8088846684912412,0.6287771483585965,0.09211339607432656,0.0107572679972966
Itpkb,0.2419623699366918,0.2729257208791377,0.8326512614059894,0.5639555339178486,0.0795368556874648,0.0124719101123604
Pi4kb,0.1426806737389278,0.5079981544255395,0.9207204738697896,0.29413786551974236,0.03587219942502112,0.012475
Bpgm,0.5273541516122204,0.0046483099790354,0.140371796341854,2.332704918118641,0.8527201423738092,0.0105583456260012
Ctu1,0.084542792511222,0.8705597063326268,0.9880203775175228,0.0602014379394356,0.005234098173351425,0.01066
Irs2,-0.0503534780585355,0.8613386891279096,0.9880203775175228,0.06482604494986773,0.005234098173351425,0.0107237161124917
Rpl12,-0.0645224095492622,0.8720883108192322,0.9880203775175228,0.0594395346092418,0.005234098173351425,0.010088648571491
Kat7,0.0237967164196329,0.911631692021758,0.9915306140522956,0.040180585388407845,0.0036938721710079096,0.0114607377606136
Prc1,-1.274957070516828,0.0006064282124442,0.0349431962266106,3.21722060252141,1.4566373729623154,0.0100919714603141
Cnst,-0.1767588643425285,0.4456406980598786,0.9008696265942449,0.3510151541545153,0.04533805535562132,0.0105573105897962
Supt3,0.3772812642010927,0.4868056776659538,0.91313813454341,0.31264436519009414,0.03946351980176474,0.0108104872079285
Edc3,-0.6743003888295243,0.0060535678047523,0.1655803982615778,2.2179885887827253,0.7809910771568225,0.0101622671217029
Ube2l3,0.0914211163331907,0.6681565045909814,0.9580081636905622,0.17512179932188143,0.018630790054381705,0.0103244330011673
Pdk2,0.0058900428303665,0.9825489923960516,0.9984847337103956,0.007645785383288115,0.0006585708694119499,0.0114142857142857
Rabggtb,-0.0200226575796253,0.9442469011293336,0.9945018265842378,0.024914431784672383,0.0023944148776786434,0.0102033892273173
Bloc1s5,0.5097945732302933,0.0665041723428967,0.5552440863355678,1.1771511070479634,0.25551605823740375,0.011348586003168
Txndc5,-0.249601042100544,0.2833457730457329,0.8377235816878633,0.5476832617823447,0.07689925911559836,0.0107786261453019
Rps21,0.3962415842752557,0.3393174599533762,0.8639366154003087,0.4693937926793369,0.06351811931702048,0.0112889130934127
Bmp6,-0.7115578460926935,0.0329046051112254,0.4047467844310646,1.4827433168088218,0.3928165928757429,0.0105530111456882
Tlr4,-0.7218855402158385,0.0021594123358356,0.0856822013659551,2.6656644220103893,1.067109384043551,0.0127295427653332
Mtg1,0.3339452451488376,0.3761997210168986,0.8795154369093545,0.42458153085067557,0.05575653357352899,0.0106692827334559
Adrm1,0.0493737275181918,0.8846863317519834,0.989260141421634,0.05321068244996606,0.004689488859884109,0.0103464379462495
Foxred1,0.3648300142623809,0.1680502705363724,0.742132143559271,0.7745607840433041,0.12951875764689746,0.0102132602556059
Eme1,-0.2288610178281593,0.5939269897421036,0.9472824518443268,0.22626693869043019,0.023520507810153815,0.0101805965319573
Ak5,-0.2385326400289764,0.7959950218874554,0.9762491762447378,0.09908964830952796,0.010439319570485236,0.0104707234243471
Anpep,-0.0348358157942924,0.899171493408413,0.9893980957684074,0.0461574700709091,0.004628929830002894,0.011403390536187
Psmd7,0.1793705043279596,0.3752345281460422,0.8795154369093545,0.42569720575844117,0.05575653357352899,0.0103464379462495
Zzz3,0.0030326159460723,0.9879092279783852,0.9996449951646478,0.005282957840649491,0.00015420401424758268,0.0101504872079285
Ss18l1,-0.140551991228921,0.6823906234676005,0.9605587762103618,0.16596694931453349,0.01747605568220129,0.0102918174567286
Rsad1,-0.193077622004251,0.6737317808427385,0.9585399810386106,0.17151296590382878,0.018389767833050005,0.0102045757345117
Atp6v1g1,0.4915706132806544,0.0277176396027787,0.3656590566154463,1.557243756424425,0.4369236655341312,0.0105573105897962
Itga9,-0.6310814201971516,0.0701611385134181,0.5653653079284331,1.1539033722348997,0.24767084430333886,0.0103214432506125
Taf4,-0.5078441351696188,0.0502237757941427,0.4910525502318146,1.29909064039013,0.3088720291509874,0.010449094197796
Sart1,-0.155873080954681,0.6662558397449713,0.9580081636905622,0.17635897134938344,0.018630790054381705,0.0114717937858484
Runx2,-1.622387726178747,0.0056175428533047,0.1580677722438884,2.250453605890093,0.8011566674705283,0.0126961082507853
Ube2h,-0.1241695777755053,0.6626487007799022,0.957903844029272,0.17871664919245456,0.018678083931255567,0.0103244330011673
Akap7,0.1666903965920056,0.5338681008497054,0.9278742652808822,0.27256602789434076,0.032510870326727365,0.0100660950464358
Polg,-0.0986856375930317,0.714669803583228,0.9665950774164788,0.14589456743601556,0.01475542092515787,0.010371035688778
Fanci,-0.83203794243827,0.1727578012225871,0.7465213726389875,0.7625623320786615,0.1269577540658087,0.0107609994142376
Rbpj,0.1228246326862482,0.6587181332166308,0.957903844029272,0.18130038111970215,0.018678083931255567,0.0102444280813832
Adk,0.3997738278222615,0.104792948618364,0.6507210315751268,0.9796679394817164,0.18660515646052567,0.0106690118734929
Il18,-0.0207682205557936,0.9780503232749256,0.9984847337103956,0.009638799038216588,0.0006585708694119499,0.0101467097971013
Srrm2,-0.5035520873108582,0.0080314644624754,0.2014034280326046,2.095205257961239,0.695933141712024,0.0111578107867044
Arid4b,-0.0053381836198991,0.9824402303296044,0.9984847337103956,0.007693861744013559,0.0006585708694119499,0.0106573699923578
Rpl22l1,0.711457248256944,0.0123431838981568,0.2486564540306064,1.9085728005097087,0.60440026390611,0.0101495263152029
D1Pas1,-0.2165430472408053,0.756199649156656,0.9728575747555944,0.12136352846695533,0.011950735297138582,0.0103042734057111
Tbcd,0.0067092325902369,0.9841425218197616,0.9990055622462772,0.006942003237571943,0.00043209370981322505,0.012475
Suv39h1,-0.1020904519640115,0.7237246421696293,0.968139707318924,0.1404266397878002,0.014061967340683962,0.0101916803158012
Stx11,-1.128889053899519,0.007924092695681,0.1996693003527488,2.101050452746402,0.6996887038439286,0.0102033892273173
Sec24d,-0.1724870123175763,0.5120205184791418,0.9212916073948566,0.2907126349544095,0.03560288507161594,0.010396
Tgfb2,0.1740733058046619,0.3872141580446495,0.8831526211165919,0.41204877159026265,0.05396423778012581,0.0124558042675991
Azi2,-0.0333118694137523,0.8958624873050002,0.9893980957684074,0.04775864836009517,0.004628929830002894,0.0101482953983962
Cdk5rap2,-0.2475346572080503,0.3391166783483811,0.8636815366265371,0.4696508503382604,0.06364636444407554,0.010495
Tnfsf10,0.2030286569258306,0.2600863231144044,0.8242807776056934,0.584882484990271,0.08392482787328888,0.010000019365991
Atp6v0e2,0.6665282689135021,0.0230587361938355,0.3365152938291585,1.637164499256596,0.4729951933280394,0.0105368682969507
Smarcal1,0.092189384426043,0.7142120980649065,0.9665699173621692,0.14617279755078313,0.014766725570939419,0.0101601188872052
Exosc2,0.1433809302111849,0.6384468606509823,0.955226802383994,0.19487524418983054,0.01989350032257281,0.01043047630582
Picalm,0.1350293295052831,0.5843343012122216,0.9448425410205789,0.2333386192691438,0.024640561081920066,0.0113335953025914
Sec24c,-0.0301324023531062,0.8777303704575945,0.9884857458907996,0.05663887430610279,0.005029588895178674,0.010396
Hlx,0.2032758226347354,0.4686917583483272,0.9075785546566154,0.3291126832097087,0.04211577469138757,0.0100005868482118
Dusp10,0.2665984921202234,0.3312624327184115,0.8604457119710072,0.4798278131013986,0.06527652537730405,0.010111569907423
Prdm16,-0.1105828360773803,0.648988013305229,0.9563403943354554,0.18776332446845925,0.019387499910815436,0.0100402821641117
Prpf18,0.0159931876338057,0.943306179638023,0.9944071791767922,0.025347320470741768,0.002435748942426733,0.010486719278219
Dcxr,0.5892409349691642,0.4663097744743237,0.9072086761837236,0.33132548105897236,0.04229280501124673,0.0100254354019704
Ubn1,-0.2960775536275038,0.1641542082373538,0.7394078452016408,0.7847479792713158,0.131115945824439,0.014125393303129
Nup133,0.2093310215699176,0.4509362877972034,0.9014699539088736,0.34588481469128907,0.045048743782440406,0.0101562190898959
Ptpa,0.3497328942714037,0.0982522814018992,0.6353921413200732,1.0076573565886413,0.1969581609322794,0.0117910803835525
Ncam1,-1.2388665195155957,0.1705415600598983,0.7433257624282045,0.7681697685468879,0.12882081501553522,0.0100673848262449
Ppp1r3f,0.1698386721258549,0.774734163333178,0.974786149675392,0.11084729259407829,0.011090650150303414,0.0103134817028967
Grin3a,-0.493790932178356,0.4793460064916812,0.911603963805386,0.31935088645447923,0.04019379510304436,0.0105578642476393
Stub1,0.9950389203816472,0.0606684491107542,0.5336941050629748,1.217037106939097,0.27270759418490836,0.01038297184486
Ap5z1,-0.2942523816097616,0.3974887649535117,0.886168833737196,0.4006751421965682,0.052483528028138715,0.0105086452979473
Mrpl12,0.428626802561379,0.4591990476050663,0.9064265331378092,0.3379990213511396,0.042667390184948695,0.0104017616206545
Kyat1,0.568378564517571,0.2095056863158584,0.7823246666547982,0.6788041850982309,0.10661297625636502,0.0111
Cpeb3,-0.1320131721952129,0.6639453059563174,0.9580081636905622,0.17786769517973117,0.018630790054381705,0.0105210526315789
Rxrb,0.0950650449644629,0.7382342995051312,0.9692829631737252,0.1318057806795684,0.013549420673056716,0.0114812082922057
Mrps6,0.4906398070836156,0.1093277796141976,0.6582710582294222,0.9612694720827003,0.18159523882796735,0.0102667309817536
Lap3,0.2215391114205362,0.3335784341888682,0.8616516927253792,0.47680203421990575,0.06466825447335202,0.0113313793103448
Ldb2,-0.661369514617166,0.0518583190928528,0.4946898570555587,1.2851815643219613,0.3056669941637354,0.01495
Prkrip1,0.126090750002978,0.6842396398048958,0.9606347599030124,0.16479176959869804,0.017441702767901197,0.0111341270491469
Slx4,-0.6025237645987206,0.021057104745606,0.3204155365804689,1.6766013425259318,0.4942864336378169,0.0110263010082604
