gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,Acute-log10(p_value),Acute-log10(padj),np_score
Dbh,-1.8824308494127904,7.330304282472469e-08,1.0459936971961408e-05,7.134877997329411,4.980470932372362,0.0100244281237514
Mmp11,-1.0634996060096142,0.0330170608267235,0.2592083160471916,1.4812615901752568,0.5863510693312624,0.01
Smarcb1,-0.2806437771542146,0.1923406030230171,0.635002998844407,0.7159290266950419,0.1972242237182562,0.0115972582571212
Hip1r,0.4981537929187704,0.0118264840787296,0.1377457681616721,1.9271443485384676,0.8609217347067787,0.01
Nsun5,-0.2244639338260554,0.4951628656585316,0.8624717243356803,0.3052519323326444,0.06425513412863605,0.01
Top1mt,0.1199831648769702,0.7965223571897228,0.959112958242754,0.09880202969604598,0.01813024136679146,0.01
Mmp14,-1.8593480978594152,3.2164918493355504e-06,0.0002394654873918,5.492617544774442,3.620757069787426,0.0106175349121335
Oxa1l,0.0972435516280924,0.6114975537226375,0.9074423495830108,0.21360527600608462,0.04218095643320283,0.0100608777438053
Ccl3,-0.1218851704814814,0.9004835279809343,0.9805236804715736,0.04552422706700746,0.008541913292530613,0.0101487789231793
Ilf2,-0.2170304438357136,0.284694280160779,0.7330965188429635,0.54562125824667,0.13483884276492886,0.010294391940374
Snapin,0.3978080611118316,0.016272842023248,0.1693320516004561,1.7885365916712672,0.771260829748475,0.0119226630312866
S100a4,0.3109304220702625,0.6289593144205279,0.9125599990593458,0.20137744691425558,0.03973857190845514,0.01
S100a6,-3.3388884814741613,3.484043108210281e-33,1.3423147085157158e-29,32.45791648008744,28.872145650971408,0.01
Icam2,0.2412050570336661,0.263591233617313,0.7137194324333285,0.5790690373820313,0.1464724785496795,0.0109861203196927
Epn2,0.3923282590771781,0.0289274887735785,0.2401947895956997,1.5386892662868559,0.6194364177256992,0.0113335953025914
B9d1,-0.080761188179192,0.7864605712930411,0.956939593531231,0.10432304557609913,0.019115476041392916,0.01055
Sec24b,-0.2308611768043494,0.2244199153510662,0.675598026384011,0.6489386057790947,0.1703116277981654,0.01
Rmnd5b,-0.245452087883244,0.236850964117351,0.689453067344914,0.625524843108314,0.16149529190561393,0.0115946655831468
Nhp2,-0.4907666996769281,0.0637349985931731,0.3769339056466455,1.1956220194410154,0.4237347954955886,0.0113205534727714
Mfsd10,-0.3685596888780184,0.253141272064481,0.7049191441634474,0.5966370418484571,0.15186069472132022,0.01
Kctd10,0.3202388855982124,0.0741503448132864,0.4084099227725364,1.1298868250784935,0.3889037147903026,0.01
Poldip2,-0.0656069439126098,0.76436105161514,0.9506516173889866,0.11670145073734675,0.021978608578388546,0.01
Ift20,-0.0203815601014834,0.9151066520860628,0.9833780313216808,0.0385282876677144,0.007279498081996801,0.0106187433406385
Col6a1,-1.705213533895216,3.3713007244728425e-05,0.001675971466608,4.4722025061103015,2.7757333795005996,0.0107958588970388
Lgals9,0.0143186707946552,0.930426956653398,0.9869189395021918,0.03131771556655099,0.005718516603517014,0.0101034682713879
Araf,0.2442286641178632,0.1622659801348719,0.5906123827435896,0.7897725226160364,0.22869745188357743,0.0107985242075582
Cfp,-0.1635297198349292,0.7131292489034309,0.9367124838201292,0.1468317506551447,0.028393691771577526,0.0100673848262449
Timp1,-4.059285552358529,3.042135533482171e-15,3.8040983200779415e-12,14.516821441127137,11.419748266888279,0.0116273975563919
Uxt,-0.2145233525195111,0.5643295779747528,0.892241904664441,0.24846718663483053,0.04951738372031169,0.0100851511171718
Cnnm3,0.3260296656067548,0.1292079963624426,0.5354668395242436,0.8887106081008329,0.27126741905725266,0.01
Mcm3ap,0.3212061164622585,0.1227923471352206,0.5230145489775538,0.9108286991599294,0.28148622996105266,0.0101562204452094
Pcnt,0.2902573790890168,0.3217117367217946,0.7642823454015073,0.49253309483153435,0.11674617231776126,0.01
Mxd1,-0.3372796840541431,0.2097242160008849,0.6593016512524243,0.678351420424669,0.18091583654369597,0.0106573705539336
Snrnp27,0.1155819376838057,0.6227383051447231,0.9116423070434876,0.20569441964662144,0.040175528501330125,0.0106553501677389
Ocrl,-0.0746640341841752,0.6588512026827171,0.9220264455081328,0.18121265695452465,0.03525662235901316,0.0105966840946188
Agpat3,0.2811662510173418,0.1364281469385319,0.545910727728511,0.8650960197161442,0.262878371260043,0.01
Sema6b,-0.2670254448089355,0.2233501121615297,0.6745147126242084,0.6510138250989204,0.171008572987152,0.0106319250586086
Uhrf1,-1.1401875886042898,0.0039817306027689,0.0649338098616631,2.399928126952696,1.1875291150179583,0.010621295210131
Lsr,0.4709853669496509,0.0171864246928127,0.1751719516805138,1.764814460583448,0.7565354313046353,0.01
Ckb,-0.4540802537311255,0.0897785115215165,0.4480494303944598,1.046827599239006,0.34867407045870447,0.01
Sp1,-0.0421345106319005,0.8104191576880707,0.9622557994800908,0.09129030113756595,0.016709462748714335,0.0129340572551173
Itgb7,0.7080873248999286,0.1581311691826959,0.5852448242734216,0.8009825179876846,0.2326624183821833,0.0118296081075391
Rarg,0.7314125766399644,0.0079208133279271,0.1031848302592431,2.101230221731824,0.9863841459157545,0.0133
Pfdn5,0.5383875440838906,0.0180128822938136,0.1815745464362571,1.7444167888937425,0.7409450320101676,0.010312068644922
Efnb2,0.2145004050731122,0.2770979243859924,0.7259736561708292,0.5573667273072167,0.13907913851095494,0.0111080254889372
Rrp15,-1.0149785208450774,0.0001785038785509,0.0061541907658812,3.7483523430534476,2.2108290457412303,0.010340517835536
Rnd2,0.0351229690933332,0.9097079892832144,0.9821239374352508,0.04109799118965873,0.007833703712144422,0.01
Acp5,-0.6958436607287583,0.0791363424415467,0.4205620663914386,1.1016240260204706,0.37616990212004175,0.01165
Fbxo9,0.0814284986510646,0.6609367201877152,0.9222142676406008,0.1798401190148923,0.03516816306472411,0.01
Vps50,-0.0410411418781669,0.8440806099395958,0.9712367344536584,0.07361607614657102,0.012674899921190952,0.0107504565305706
Hars1,-0.189647557542305,0.3861110381180032,0.8056264836767597,0.4132877826152247,0.09386626548618496,0.0108538721683131
Zmat2,-0.0205394302684211,0.919018343923046,0.98436139131207,0.036675819859758006,0.006845428562231846,0.0105138416106649
Ube2c,0.4223067191562398,0.1718213815142822,0.6059357689969346,0.7649227933809418,0.2175734099073638,0.0104164947568567
Smg5,0.1328036215479181,0.4948793362478236,0.8624428989956743,0.3055006798338256,0.06426964926571639,0.0113086181752421
Cct3,-0.3281260346121103,0.0823653364011482,0.4292635100703737,1.0842555234613243,0.3672760275434422,0.0107175090175087
Mef2d,0.2622414503338257,0.1353859101107104,0.5436299609304077,0.8684265312164201,0.26469661612610984,0.0120933790510356
Snd1,-0.5120064162065601,0.0035847689192211,0.0599835763454048,2.445538834512689,1.2219676442655274,0.01
Slc19a1,-0.0226126224899879,0.983674175525882,0.9974471345174076,0.007148730027894105,0.0011101129803517686,0.0199
Kpnb1,-0.4071181521607014,0.0108489451936383,0.128907551564503,1.9646124847510493,0.8897216403911283,0.0123839540206612
Mrpl10,0.0581035372844962,0.8425473405792185,0.9707309409140504,0.0744056878753609,0.012901127526302382,0.0102295938565321
Cyp51,-0.2312356853598558,0.1685656321610618,0.6008917476718081,0.7732309663913755,0.22120376031561217,0.0110605991302996
Tubb6,-2.159809852520368,1.377744191624622e-13,9.23148510309872e-11,12.860831411222973,10.034728426796566,0.01
Col1a1,-1.8656676798188505,5.490175004446878e-07,5.835109447829712e-05,6.260413811787752,4.233950993578728,0.0124391110428654
Itga3,-0.3533369918638215,0.0766449541543569,0.4140944589246947,1.1155164312212371,0.38290058083432676,0.0119824465943027
Foxm1,0.0377452697851708,0.8802809173727943,0.9777123277025104,0.05537871262687806,0.009788908882471642,0.0101864819474113
Itfg2,-0.0824479263800786,0.7279395703287044,0.9411305971758108,0.13790467200851053,0.02635010696872845,0.0106389654998461
Tulp3,-0.3834632101176873,0.0805163997041137,0.4239283347591719,1.094115652854348,0.3727075548441404,0.01
Gtf2h4,0.3481054209949832,0.4590940147956184,0.8467711937993864,0.3380983690901755,0.07223392460959667,0.0105441088227612
Tubb5,-0.2720763451179137,0.0849103606043137,0.4364755060950897,1.071039314717674,0.36004012278593484,0.01
Ell2,-0.158091306158138,0.5180857489991717,0.8732208621275697,0.28559835370041564,0.05887589710553073,0.0102008163616651
Jup,0.0570651049772949,0.7386835808716943,0.94530299211825,0.13154155417526303,0.024428967454493414,0.0123403230600371
Fkbp10,-0.9858319353639006,5.893267294120192e-06,0.0003931651180505,5.22964386066476,3.4054250201130043,0.01
Klhl10,0.0175148644591675,0.9374661953294324,0.9878025554290942,0.028044383809935017,0.005329854660278455,0.01
Nom1,0.2864936281676127,0.156095177011157,0.5820427710909609,0.8066105154500721,0.2350451002877805,0.01
Ergic1,0.0897341798326182,0.6320287826043727,0.9136286998139,0.19926314348720117,0.0392302663935009,0.0106692827334559
Tcea3,0.7825780361377694,0.2575773312344599,0.7083201619999628,0.5890923608502179,0.14977039603768905,0.0100851511171718
Ifrd1,-0.0258734762515748,0.9058549065448492,0.9817940758676892,0.04294135898232043,0.007979592755333335,0.0106573705539336
Stk38l,-0.069547642382695,0.7374539078966627,0.9445661618540244,0.1322651186334479,0.024767616649750464,0.01
Brpf1,-0.107668084560898,0.537128595269434,0.8811096264452232,0.26992172634885864,0.054970053905417475,0.0112375
Akr1b1,-0.0070176667213509,0.9900442540288656,0.9982455515659228,0.004345392421651871,0.0007626164551148716,0.0101964656572561
Gstt1,0.37152269596247,0.4460717154800048,0.8414004312685087,0.3505953136344089,0.07499726971682902,0.0130502462524753
Gstt3,0.5173444386531144,0.092191750508836,0.454236210374373,1.0353079386945268,0.3427182480578351,0.01175353075972
Ddx18,0.1625679687521455,0.6525474697420768,0.920110406424246,0.1853878899710294,0.0361600574110258,0.01079923513186
Eef1e1,-1.1110128918253963,0.001387863942609,0.0295012016821353,2.857653107274819,1.5301602934017968,0.010184347711489
Akt1,-0.1017357024597856,0.5181189775676138,0.8732208621275697,0.28557050016230506,0.05887589710553073,0.0149372567275445
Il16,0.1445843594321131,0.7042398414080517,0.9342778720978604,0.15227940895311828,0.029523937077211956,0.01
Tcirg1,0.4002494640247035,0.1323112213447319,0.5406571881843517,0.8784033216368753,0.26707801857199054,0.0105573105897962
Naglu,0.1403229957050522,0.5698904715228322,0.8932650586491423,0.244208604299462,0.04901965373386005,0.0135845172393009
Smo,0.2544156858452952,0.3620107027640857,0.7904698052561248,0.44127858945945286,0.10211471480337302,0.0101455629731364
Crnkl1,0.2875980091145962,0.1516626915039918,0.5732827419102325,0.819121241010939,0.24163113201909606,0.0120833788678785
Chordc1,0.0928901200208708,0.734230875923889,0.943365989634362,0.134167356468614,0.02531978505488686,0.01
Rtcb,-0.1214257375050319,0.53299058512932,0.8799997758118652,0.2732804623852419,0.055517438490379406,0.0103010992789633
Pwp1,-0.4217580050992528,0.0368681816397211,0.2771028512451651,1.4333482815235077,0.5573590055289516,0.0100971931161867
Capns1,-0.0749098679412104,0.6147811278622075,0.9092931138289004,0.2112794726477355,0.04129609785743553,0.01
Clpb,-0.0485934242928249,0.8455106872589725,0.9718800242946272,0.07288089854729855,0.012387344130067202,0.0109698150371291
Rac1,-0.0934807467659143,0.5807729983104055,0.8970925806316188,0.2359935833503029,0.0471627351246235,0.0111514098003905
Nup214,0.1735346212954551,0.4176534966135302,0.8258656080030083,0.37918387831030864,0.08309061908559105,0.0104788550368014
Ltbp1,-0.8632098095212999,0.0130444572283131,0.1470578861342603,1.8845739869089213,0.8325116810327425,0.0107040498122458
Ugp2,-0.3990413582732567,0.0357006404142876,0.2723282912769577,1.4473239932464448,0.56490723891258,0.0103134717570662
Trmt1,0.0828123751687508,0.7794765790842202,0.954788184576354,0.10819692951592887,0.020092963989791705,0.01
Nacc1,-0.0064377226137427,0.968621165668136,0.9952502479290882,0.013846045270435094,0.0020677055557493857,0.01
Uba1,-0.2329680065785234,0.1202259659998184,0.5188324246695659,0.9200017247411153,0.2849728903076282,0.010486723270055
Esam,0.0906482583076333,0.5764014086674074,0.8951281691659235,0.23927496648446345,0.04811477566034703,0.01
Spa17,0.1912312440416411,0.7321240304436023,0.9427018557194572,0.13541533810248071,0.025625638004047276,0.01
Emd,0.1411276489040009,0.4819147415070799,0.8576958172266553,0.3170297886660886,0.06666670786546645,0.0105788345558195
Taco1,-0.1999567686373844,0.5869562848155403,0.8981308084186298,0.23139424282454657,0.04666040583025585,0.01
Gria3,-1.2308592195097643,0.0259879351401612,0.2250000384522612,1.5852282258032844,0.6478174076681779,0.0101324204303692
Ap4e1,0.0961136024304139,0.628410531664868,0.9124208313065084,0.2017565451380951,0.039804807987462276,0.0102756625847952
Blvra,0.1482995840080367,0.6274325953331255,0.912061568884273,0.20243292330865623,0.03997584355298191,0.011821137113546
Idh3g,0.1101921594820599,0.5416022561117446,0.8832200342674652,0.26631953521131596,0.05393108830925173,0.0101873543202345
Bcap31,-0.0993271836341691,0.5514016153821205,0.8865603677507865,0.25853196592245864,0.052291687036066146,0.0226784353318813
Fam98a,-0.4509924790462914,0.0136777412925439,0.1524133557913193,1.8639856149825162,0.8169769746478261,0.0114568697551676
Ltbp2,-1.427366472900315,0.006050299471116,0.0854835280783908,2.2182231285815206,1.0681175619249383,0.0101568762948977
Kmt2a,0.1172928501358456,0.586870336866851,0.8981308084186298,0.23145784117752974,0.04666040583025585,0.0109295096761255
Ift46,0.044897701839435,0.8267294354130825,0.9672874863172168,0.08263659919345359,0.01444443060620044,0.01
Trappc6a,1.05325582876101,0.0131048772928154,0.1476310409061253,1.8825670412036575,0.8308223181437524,0.0107011301083104
Supt6,0.0322536742919824,0.878807915586642,0.97770813372866,0.05610603996259057,0.00979077182677075,0.0107523403263989
Sdf2,-0.0637874630470386,0.7328222272609872,0.9427021793638156,0.1350013665367158,0.02562548890395377,0.01
Ccne1,0.1341719994806596,0.8420032549892287,0.9703217051251778,0.07468622961540003,0.013084253777824437,0.0104049220249121
Bbc3,0.7749547986193068,0.0478703571789013,0.3227081135780218,1.319933332070022,0.4911901153588266,0.0103475234085664
Psmc3,-0.1382361050542045,0.5101681065031023,0.869110989573395,0.2922866950846368,0.06092475855556636,0.0103466422666822
Acp2,0.089949934255633,0.6784562302149412,0.9273811821024172,0.16847816508498478,0.03274172081027764,0.01
Slc39a13,-0.2487683609654933,0.1779873645977301,0.6133975658510149,0.7496108273554732,0.21225795176333095,0.01198
Nr1h3,0.0853127946465924,0.8656839713277226,0.974899915901293,0.06264062363826896,0.011039967073613101,0.0105171833311368
Ddb2,0.9020238073713742,0.0163631632701873,0.1696989967408188,1.7861327362398602,0.7703207252204165,0.0101805960525816
Spi1,0.177911728718628,0.7934298947097653,0.959112958242754,0.10049144028372547,0.01813024136679146,0.0101982714111526
Sf3a1,-0.1197248247139073,0.4723021776633715,0.8527001944669892,0.3257800519989821,0.06920363797139582,0.0111057202035176
Stat6,0.3203793411050581,0.0713568029744492,0.4000289889557065,1.1465646160542762,0.3979085354537448,0.0121393574429925
Vrk3,-0.1577513453142328,0.4978097298722477,0.8636957852909883,0.3029366192008471,0.06363919969058796,0.01
Smg9,0.140926857366754,0.6343725350258465,0.9138152928678448,0.19765562793654967,0.039141578221063525,0.0106997207495945
Paxip1,0.1975918579797623,0.3990095358003279,0.813710905763841,0.3990167251253415,0.089529863331758,0.01
Rmnd5a,0.2767675324979583,0.0966051670642918,0.4657856398787846,1.0149996441073224,0.3318139048471474,0.0112754132141491
Rhoc,-0.5060234068297836,0.0368401596181957,0.2770833088706757,1.4336784967935539,0.5573896347507487,0.01
Ppard,0.2102749004692631,0.2785990209853868,0.726904103362864,0.5550204140477024,0.13852287955001363,0.0101413371112675
Ciao3,0.4034483426264956,0.189568396696631,0.6314968731578694,0.7222340630120425,0.1996287955023877,0.0116870104511118
Angptl4,-0.3880478951366026,0.1906163083950154,0.6325555401971539,0.7198399455498785,0.198901336172415,0.01
Dbf4,-0.4999885551708394,0.1655532835973674,0.5961046242034992,0.7810622009942131,0.22467750917492862,0.0107223993792215
Daxx,-0.002551103314239,0.9899952467625917,0.9982455515659228,0.004366890563796811,0.0007626164551148716,0.0104297778040875
Cd320,0.3571921056738553,0.0687543416681429,0.3936007278780649,1.1626998719997923,0.4049441071077317,0.01
Ipo4,-0.7605760589127085,0.0008763025607736,0.0207764596370512,3.057345919188656,1.682428455387469,0.0105274799220393
Tm9sf1,-0.0958208454728947,0.5904841894177397,0.8993248878280385,0.22879172640026693,0.0460833877976783,0.0103495203062043
Rec8,0.8744735621571715,0.253476118636267,0.7049191441634474,0.5960629516484126,0.15186069472132022,0.0107749096045678
Gmpr2,0.2153239017106318,0.2919865810040507,0.7411405811727009,0.5346371072153047,0.13009940627599673,0.0108064682554562
Mdp1,0.1324159868927799,0.5558800633848726,0.8895312430604774,0.25501890163548513,0.050838793560412134,0.01
Ncan,0.1673653275898891,0.8230204729774627,0.9672874863172168,0.08458936139702315,0.01444443060620044,0.01
Borcs8,0.3143702399457171,0.1518835750050834,0.5733880951521166,0.8184891890756437,0.24155132824236997,0.01
Snx9,-0.1681565426205959,0.4213096151676978,0.8285249671384545,0.375398629250501,0.0816943998251118,0.01
Ranbp3,0.037303790309732,0.845331680783789,0.9718800242946272,0.07297285451688736,0.012387344130067202,0.01
Ndufa11,0.2760480889412093,0.3636894201069268,0.7918812866532743,0.43926933258843476,0.1013399199455044,0.0101823487531193
Use1,0.5215067885480748,0.009677956398963,0.1183706238606507,2.0142163388023513,0.9267560634759114,0.0106810160891196
Braf,-0.1217581890941563,0.5499310099829844,0.8865603677507865,0.25969179025669265,0.052291687036066146,0.0122745082377314
Ndufb2,-0.1808116092244747,0.4864026072236905,0.8593317184368102,0.3130041058162689,0.06583915784809803,0.0102132602556059
Hltf,0.2288020636075539,0.2505007228795273,0.7028477781362267,0.6011910165347123,0.15313872373388646,0.01
Prpf6,0.0864311827825269,0.6894285142430366,0.9311917148391972,0.16151075846460267,0.030960896757358525,0.0111856944608521
Rgs19,-0.4108786269120336,0.031348251639787,0.2510955852498743,1.5037866757061988,0.6001609229639928,0.0101164315212647
Snrpd1,-0.0402414381578713,0.8790395104610849,0.9777123277025104,0.05599160411895684,0.009788908882471642,0.0118014896904904
Tiam1,-0.1085030387604562,0.558248159822745,0.8902252036563508,0.2531726998376167,0.05050011432901968,0.01013991995508
Tsc2,0.4145587427392322,0.0694837742702087,0.395190975413928,1.1581165992605476,0.4031929815254092,0.01056274196964
Nherf2,0.5740329954138496,0.0024114150744207,0.0447738767613232,2.6177280285212507,1.348975300453315,0.0106291377396551
Puf60,0.0933459495790176,0.5835702923055617,0.8975711417071568,0.23390682475692037,0.046931119099070634,0.0105210526315789
Uck1,0.3620038126946693,0.3101293886020774,0.7575127963026127,0.5084570770295127,0.1206100264340082,0.01
Scin,0.550596156171441,0.5742473919881874,0.8949136434573796,0.24090096852773119,0.0482188708063219,0.0103739407539802
Axl,-0.6888536292407156,0.493562041212587,0.8622677797470696,0.30665824833830946,0.06435784182408898,0.01
Tgfb1,-0.4702770669155796,0.0598415485086637,0.363490130591974,1.2229971768403438,0.4395073765178298,0.0141030204489605
Ccdc97,0.196418634668421,0.2569304327792816,0.7078217553738844,0.5901844515712092,0.150076093162718,0.01
Gtf2f1,-0.1263827980368438,0.4971315787328434,0.8633079376804527,0.303528648782494,0.0638342659520746,0.0105525214721447
Clpp,-0.1042676394975284,0.753333152292546,0.9491960763617387,0.12301291994176289,0.022644065669582453,0.0107757226347684
Alkbh7,0.4097024908204136,0.2347888773208938,0.6868045358600934,0.6293224808169969,0.163166845292565,0.01
Med6,-0.0823824946501073,0.7218534794305883,0.939521795966538,0.14155094582705008,0.02709314024871903,0.0107028873677617
Prkd1,0.3513944582592936,0.1977455761598142,0.6432608039983729,0.7038932234857693,0.19161291078808296,0.010485016928824
Lcp2,-0.8334225486316754,0.0006040017149142,0.0157234297779451,3.218961828304834,1.8034527145837185,0.0118609189983881
Cse1l,-0.3204804947512098,0.0685975598858325,0.3929951655764185,1.1636913324997493,0.40561279205815715,0.011069682388023
Naa20,-0.138482440374932,0.5518371653236259,0.8866780359299679,0.25818905385423807,0.05223404939311527,0.01
Prkra,0.0054003293271173,0.9806564226472768,0.9971559863695688,0.008483122981105254,0.0012368991400611292,0.01
Plekha3,-0.104293402991269,0.628845468102992,0.9125599990593458,0.20145606456353282,0.03973857190845514,0.0104454793523105
Ykt6,-0.1928924977840376,0.2560613357716943,0.7070509917318384,0.5916559932952288,0.15054926423819384,0.0104776268618022
Baz1b,-0.0357853654054774,0.840535795113768,0.969780972450852,0.07544378693674053,0.013326341194577738,0.01
Pex6,0.4253990369511368,0.0618332080794812,0.3703216800968905,1.2087782205062567,0.4314208618883657,0.01
Mrpl2,-0.3214630414954292,0.2749224551981314,0.7237052043623415,0.56078978627382,0.14043830423214768,0.0103982236712948
Grin2d,-0.8201354084497077,0.2237255130938,0.6749053349588996,0.6502844872308142,0.17075713885512336,0.0111645063251762
Ggct,-0.5430516526299519,0.1216540092487281,0.5215903875810325,0.9148735738198267,0.28267042084013594,0.0103413793103448
Flii,0.3252210671466483,0.0660682271863789,0.3854796329113001,1.1800073464912537,0.41399856326258294,0.01
Top3a,0.0116486597734582,0.9670100039157332,0.994996434067714,0.014569033028759277,0.0021784757040129925,0.0115230417626901
Atg4d,0.2272083223205597,0.5245712730048993,0.8754900257938352,0.2801954962791334,0.057748797344525704,0.0102418873131725
Qtrt1,0.1348541601126375,0.7250880792643764,0.9405212010389112,0.13960923478753787,0.02663141022478547,0.01
Plin4,0.6847565345753409,0.3426191283547062,0.7784318718965616,0.46518839412300694,0.10877939074402944,0.0108553984388589
Chaf1a,-0.1274505046043119,0.758280656334932,0.9501619676759282,0.12017002268170895,0.022202357161438823,0.0104170576053074
Timmdc1,0.0361838873571099,0.8968995233248211,0.9803572333189128,0.047256206799523366,0.008615642481890683,0.01
Pla1a,-1.1860120916335182,0.3609381296713306,0.789956884349359,0.44256723644659446,0.10239661174772019,0.0105417138348951
Mcm2,-0.8785826379978711,0.0003427411100548,0.0101356738954279,3.4650338010292314,1.9941473708647972,0.0122369529388393
Il17ra,-1.0425359317079228,2.505977655005207e-05,0.0013180758239346,4.601022805788478,2.880059605698604,0.0101294655829128
Lamb1,-1.849619581805651,7.125976480277946e-12,3.014195564281098e-09,11.147155615398189,8.5208285736097,0.010897871359757
Cd36,-0.5898499483084061,0.2219445094918736,0.6725101918559308,0.6537555941703829,0.17230112956607338,0.0101413371112675
Map2k7,0.0472465436739581,0.7985984129574106,0.959112958242754,0.09767155720770175,0.01813024136679146,0.0118201076795372
Timm44,0.4462977437499295,0.0410219553733051,0.2945461334041629,1.386983642173485,0.5308466740050808,0.01
Ap2a2,0.1809227946842901,0.3299254083427977,0.7697242700095683,0.4815842371125645,0.11366481957920152,0.0102756625847952
Pnkp,0.6995018375257606,0.0392210671003806,0.2875527426660162,1.406480594515699,0.5412824857639223,0.01
Med25,0.429319666641875,0.1500140348175507,0.5710825898083102,0.8238681078864357,0.2433010796626392,0.010539525756046
Relb,-0.3887318343081425,0.1083613687054202,0.4921771450395613,0.9651255180587912,0.30787855725990904,0.0101482669265717
Tomm40,-0.1076171202091504,0.7006603273801965,0.9332303700254042,0.15449247232751664,0.030011136445116198,0.0116506662672271
Apoe,1.0212831042202366,3.815965982387897e-06,0.0002748030455821,5.418395505489713,3.560978458394981,0.0101319162672271
Prkar2b,0.4923521721756465,0.0292787915445224,0.2416488063388222,1.5334468523532716,0.6168153457837109,0.0105008863559078
Cdkn1b,0.3112829514163578,0.0803306926785947,0.4234757146094322,1.095118488169243,0.37317149044196973,0.0108109735146865
Klf4,0.5966314118755263,0.0391332754227015,0.2871823369234537,1.4074538004900035,0.5418422747799232,0.0100944201917219
Ap1m1,0.0119531260385064,0.9539763178450864,0.9923543053871496,0.020462406382758935,0.0033332417548293295,0.01
Rab8a,0.0334336654727883,0.8473354619097873,0.9722025820809348,0.07194461751680234,0.012243229813613383,0.0103496905751224
Hmgn2,0.1534080525342165,0.6662916021997369,0.9234135499986722,0.17633566045435806,0.03460375698167482,0.0100886485952925
Fam32a,0.1587176947335014,0.4180124667457238,0.8262605156312909,0.3788107656935352,0.0828830003031779,0.01
Stk11,-0.005956830899133,0.980220272513668,0.9970029931296958,0.008676319830146146,0.0013035378791574652,0.0134629011033509
Atp5f1d,0.1096199585566934,0.4913552452899139,0.8622677797470696,0.3086044034293854,0.06435784182408898,0.0112240456084464
Ppp5c,0.0441321870346955,0.8296775929838296,0.967403035120866,0.08109063869603661,0.014392554394145893,0.0102641687642522
Cdk12,-0.086952320999999,0.5927643175982606,0.8998352036286811,0.227117947296931,0.04583702023623342,0.0104427440190091
Lipe,0.222440278576536,0.3439761595492402,0.7789826532890608,0.46347165665813506,0.10847221327059331,0.0111656341071265
Pafah1b2,-0.1727287965168099,0.2969949594773167,0.7451952654680767,0.5272509213553915,0.127729913018442,0.01099
Dgcr2,0.0423517674448039,0.842898735212871,0.9707798468264472,0.07422459783069117,0.012879248103303563,0.01495
Irf3,0.2528665873956902,0.1994225427814848,0.6451342013960706,0.7002257504765149,0.1903499336386493,0.0103721527012066
Mpnd,0.1129091885538014,0.7224179722042199,0.9395919785916698,0.14121145824821774,0.02706069950218513,0.0101791216474965
Sh3gl1,0.191750095456248,0.3216856180814058,0.7642823454015073,0.4925683550989794,0.11674617231776126,0.01
Yju2,0.0584867799100944,0.8565886242430416,0.9740215205950994,0.06722769746370763,0.011431447461787791,0.0115479975582632
Ranbp2,-0.2780017869193874,0.1531149853502162,0.5758475246301037,0.814982302858718,0.23969249570508913,0.0104146963472813
Edar,1.0999079865241048,0.0684901494340761,0.3929951655764185,1.1643718862309862,0.40561279205815715,0.01
Grk5,-0.3670927581157267,0.072161212601733,0.4026221064203021,1.1416961774919374,0.39510238336495374,0.01
Dvl3,0.2193559025967574,0.4343710973424202,0.8351956308351887,0.36213908001750167,0.07821178626366566,0.0100944201917219
Abcf3,-0.0643212827945243,0.7373731764499556,0.9445661618540244,0.13231266484714047,0.024767616649750464,0.01
Eif2b5,-0.0363110060358015,0.8617630748030106,0.9746683497174514,0.06461211868679965,0.011143136496386626,0.0113925815158861
Cyth2,0.1646225742784774,0.3732732020388323,0.7976006179318128,0.427973187744243,0.09821451823166583,0.0133
Hck,-0.6899660310318647,0.4568947390249367,0.846105107489834,0.34018384265690993,0.07257568333516648,0.0105237271389352
Mrpl4,0.2881007487947806,0.170052275441891,0.6037845370403087,0.7694175524684213,0.21911801347929905,0.0125445047837891
Keap1,0.1290343293049171,0.5667451089459499,0.8931503244425995,0.24661221918018422,0.049075439676286706,0.0113583599580303
Ddx23,0.0088347639844982,0.964668765022594,0.9949791072074052,0.015621783254464248,0.002186038570656236,0.0110347113978855
Pld3,0.0890141968781735,0.6613391174078094,0.9225209391266828,0.17957578854367565,0.03502376756026275,0.0109224830656643
Grik5,-0.4014689916605946,0.5791148926510676,0.8964182011496187,0.23723526650676555,0.047489333999321516,0.0104251100485378
Cd79a,0.8295150769102662,0.1618868751096642,0.5903546219391945,0.7907883600082514,0.22888703228054613,0.010174958303611
Fcgrt,0.7371911847299526,0.0002288014800218,0.0074003730160362,3.6405411705991972,2.1307463890901945,0.01
Nosip,0.1678399800279509,0.4200025851875947,0.8275992781752146,0.37674803643721444,0.08217989679395152,0.01
Pih1d1,-0.0410755469439528,0.8885636856545742,0.9792525524903202,0.05131143973581824,0.009105287759655951,0.0111851511171718
Rps11,1.126528825004791,5.3615599903723595e-09,1.1318767261866907e-06,8.270708830337165,5.946200870013621,0.0117413411516723
Supt5,0.1935036288794697,0.3700156254508597,0.7967618961527988,0.43177993565246703,0.09867144351792954,0.011654121081683
Paf1,0.268112050662304,0.1657591541892196,0.5962918592927319,0.7805224779815058,0.22454111969732415,0.0106188169556675
