Gene,Closeness Centrality
Arhgef1,0.17880125029315586
Hars1,0.17878996091000815
Fblim1,0.17877302950804694
Phf20,0.17873353537162845
Phf8,0.17873353537162845
Hcfc1,0.17873353537162845
Kansl1,0.17873353537162845
Phf6,0.17873353537162845
Hcfc2,0.17873353537162845
Psip1,0.17873353537162845
Wdr5b,0.17873353537162845
Kmt2b,0.17873353537162845
Parp4,0.17869405868126775
Mvp,0.17869405868126775
Comt,0.1786545994254075
Rfc5,0.17864896381140716
Itgb4,0.17858699551543325
Nid2,0.17858699551543325
Pmp22,0.17858699551543325
Map3k2,0.17848006056491816
Map2k5,0.17848006056491816
Dnajc2,0.17837887183172443
Acss2,0.17837887183172443
Acss1,0.17837887183172443
Dnaja2,0.17837887183172443
Dnajb4,0.17837887183172443
Dnaja4,0.17837887183172443
Ctdp1,0.1783676357212503
Acp2,0.17835640102621544
U2af2,0.17833393588139365
Htatsf1,0.17833393588139365
Cd47,0.17831147639512038
Slc1a6,0.17827218590359542
Apoc4,0.17823852211825453
Bmp8b,0.1782329127233806
Hira,0.17818244405315314
Cyfip1,0.1781376070013028
Agpat3,0.1781264012639309
Pth,0.1780983930873744
Spg7,0.1780703937173129
Micu1,0.1780703937173129
Fundc1,0.17804800055914924
C1qbp,0.17804800055914924
Parl,0.17804800055914924
Arfgef3,0.17804800055914924
Stoml2,0.17804800055914924
Chmp2a,0.17802001703031523
Ublcp1,0.17799763653975606
Psmd5,0.17799763653975606
Psmd9,0.17799763653975606
Rpgrip1l,0.17799763653975606
Ubfd1,0.17799763653975606
Adrm1b,0.17799763653975606
Rad23a,0.17799763653975606
Katnal2,0.17799763653975606
Bap1,0.17799763653975606
Rev3l,0.17799204229635487
Bmp2,0.17798644840458275
Cabin1,0.17798085486440662
Atp2a1,0.17788581844349088
Pcbd2,0.17788023122637786
Pcbd1,0.17788023122637786
Txn1,0.17787464436023176
Rbm8a,0.17782437835297096
Sqle,0.1777797213016518
Msmo1,0.1777797213016518
Sc5d,0.1777797213016518
Xdh,0.17777414074725867
Prdx2,0.17777414074725867
Erg28,0.1777518220327491
Dhcr24,0.1777518220327491
Sigmar1,0.1777518220327491
Tm7sf2,0.1777518220327491
Hsd17b7,0.1777518220327491
Gast,0.17773508667415952
Rnaseh2a,0.17767375064424845
Hmgcll1,0.17765702998260302
Hmgcl,0.17765702998260302
Tnks1bp1,0.1776347406619854
Skic8,0.1776347406619854
Iws1,0.1776291692057027
Eaf2,0.1775846101340635
Rbm34,0.17753450789295983
Sema6b,0.17749555902420844
Mtap,0.1774510669523866
Trp53i13,0.17743994741941344
Nrp2,0.1774232707326259
Bmpr2,0.1774177125336117
Mrps17,0.17741215468283375
Timm9,0.17741215468283375
Gstm1,0.17739548321959026
Dbh,0.17738437065134272
Entpd4,0.17737881488929524
Cetn2,0.17737325947525506
Ddb2,0.17737325947525506
Dclre1b,0.17737325947525506
Phf21a,0.17737325947525506
Eme1,0.17737325947525506
Dclre1a,0.17737325947525506
Umps,0.17735659532085116
Nt5c3,0.1773454876240189
Nt5c2,0.1773454876240189
Hprt1,0.1773454876240189
Itpa,0.1773454876240189
Nt5c1a,0.1773454876240189
Guk1,0.1773343813184312
Nt5el,0.1773343813184312
Nt5c3b,0.1773343813184312
Nt5m,0.1773343813184312
Dck,0.1773343813184312
Nt5c,0.1773343813184312
Adk,0.1773343813184312
Ak3,0.1773343813184312
Chrd,0.1773288286872724
Ada,0.17732327640382675
Dcaf1,0.17730662163944205
Fgf15,0.1772899700033001
Fgf11,0.1772899700033001
Farsa,0.17727332149451963
Pomc,0.17721784904044244
Tac1,0.17721784904044244
Nts,0.17721784904044244
Ephb6,0.17720675871539843
Epha10,0.17720675871539843
Epha3,0.17720675871539843
Epha6,0.17720675871539843
Epha7,0.17720675871539843
Epha8,0.17720675871539843
Ephb1,0.17720675871539843
Mtr,0.17720675871539843
Epha5,0.17720675871539843
Cltc,0.17717903897464082
Alox12,0.17714578673085452
Klrk1,0.1771236255015143
Ttc4,0.17711808606052912
Jmy,0.17711808606052912
Synj2,0.17711254696601886
Npm1,0.17704610484511127
Ubtf,0.17704610484511127
Tmed10,0.17702950210326088
Mnt,0.1770018377855175
Lhx2,0.17697418211260332
Notch2,0.17696312226308217
Gsap,0.17696312226308217
Apeh,0.17696312226308217
Aph1c,0.17696312226308217
Rhbdl2,0.17696312226308217
Aph1b,0.17696312226308217
Sstr4,0.17695759285668725
Cort,0.17695759285668725
Gcg,0.17695759285668725
Pyy,0.17695759285668725
Ghrl,0.17695759285668725
Penk,0.17695759285668725
Ghrh,0.17695759285668725
Grp,0.17695759285668725
Sct,0.17695759285668725
Gal,0.17695759285668725
Ppy,0.17695759285668725
Emsy,0.17695206379582623
Bmal1,0.17695206379582623
Nedd8,0.1768967921844579
Uba3,0.1768967921844579
Prkrip1,0.17687469320670288
Cdc34,0.17687469320670288
Cd209e,0.17681394947815857
Cd209a,0.17681394947815857
Cd209b,0.17681394947815857
Ap4e1,0.17675324745748944
Zfp830,0.1767477311586486
Il12a,0.17674221520411382
Il23a,0.17674221520411382
Ccdc12,0.1767366995938528
Wdr70,0.1767366995938528
Cactin,0.1767366995938528
Gtpbp3,0.17668707458850713
Pax2,0.17665400673088427
Uty,0.17665400673088427
Rif1,0.17665400673088427
Pagr1a,0.17665400673088427
Thpo,0.17664298686208849
Cd52,0.17645585922372392
Etfb,0.17643936699437407
Sdhaf1,0.1764008971121451
Gpt,0.1764008971121451
Sdhaf2,0.1764008971121451
Nfu1,0.1764008971121451
Gpt2,0.1764008971121451
Fahd1,0.1764008971121451
Tmem127,0.1764008971121451
Top1mt,0.1763954027840721
Ctsh,0.17634596922887805
Fxyd4,0.17630205154516762
Hoxa1,0.17626912763501568
Capn1,0.17626912763501568
Capn2,0.17626912763501568
Cox14,0.1762636415121512
Ctsz,0.17620331669162187
Ctsw,0.17620331669162187
Ctsc,0.17620331669162187
Ctsf,0.17620331669162187
Ctsk,0.17620331669162187
Ctso,0.17620331669162187
Pidd1,0.17620331669162187
Casp2,0.17620331669162187
Cyp3a11,0.17618687163344385
Kng2,0.17613755487156468
Kng1,0.17613755487156468
Ccr1l1,0.17611564517167083
Pld1,0.17610469236560275
Pld2,0.17610469236560275
Slc44a4,0.17609921647342722
Minpp1,0.17609374092178162
Pip4k2b,0.17606636827039168
Pip4k2c,0.17606636827039168
Pip5k1c,0.17606636827039168
Pip5k1a,0.17606636827039168
Pip5k1b,0.17606636827039168
Hmgcs2,0.17601711893660973
Hmgcs1,0.17601711893660973
Actn4,0.17599523918659432
Col14a1,0.17598977009898753
Col16a1,0.17598977009898753
Col15a1,0.17598977009898753
Ddx10,0.17598430135127618
Peds1,0.1759788329434286
Entpd5,0.17597336487541307
Entpd6,0.17597336487541307
Entpd8,0.17597336487541307
Entpd1,0.17597336487541307
Entpd3,0.17597336487541307
Dscc1,0.17594056360201993
Polg,0.17594056360201993
Ampd2,0.17591323854710253
Ampd1,0.17591323854710253
Rrp1,0.17590777455460221
Rrp1b,0.17590777455460221
Ak2,0.17590231090152253
Ak1,0.17590231090152253
Ak5,0.17590231090152253
Paics,0.1758695361091056
Pde7b,0.1758695361091056
Ak4,0.1758695361091056
Pde6h,0.1758695361091056
Pde6b,0.1758695361091056
Pde8b,0.1758695361091056
Pde1b,0.1758695361091056
Ak7,0.1758695361091056
Pde6g,0.1758695361091056
Ak9,0.1758695361091056
Ak8,0.1758695361091056
Pde6d,0.1758695361091056
Pde8a,0.1758695361091056
Pde5a,0.1758695361091056
Pde1a,0.1758695361091056
Pde6c,0.1758695361091056
Pde1c,0.1758695361091056
Pde11a,0.1758695361091056
Gda,0.1758695361091056
Pde6a,0.1758695361091056
Pde9a,0.1758695361091056
Inpp5e,0.17580948069988572
Pip4p1,0.17580948069988572
Pip5kl1,0.17580948069988572
Inpp5b,0.17580948069988572
Pip4p2,0.17580948069988572
Senp8,0.17578219634320624
Pgk2,0.17574401246812782
Pgk1,0.17574401246812782
Eno1,0.17574401246812782
Dera,0.17574401246812782
Bmpr1b,0.1756949432830371
Tnfsf10,0.17565679730112027
Cd274,0.17565679730112027
Pdcd1lg2,0.17565679730112027
Cflar,0.17565679730112027
Tnfrsf10b,0.17565679730112027
Tnfrsf25,0.17565679730112027
Fas,0.17565679730112027
Gzma,0.17565679730112027
Gnl3l,0.17561866787972646
Gnl3,0.17561866787972646
Pum3,0.17561866787972646
Nsun6,0.17559144271185373
Ddx27,0.17559144271185373
Ddx54,0.17559144271185373
Cep152,0.17559144271185373
Ddx24,0.17559144271185373
Lyar,0.17554789999644832
Sycp3,0.17550437887091075
Spo11,0.17550437887091075
Klk1b5,0.17549350196106162
Klk1b8,0.17549350196106162
Klk1b9,0.17549350196106162
Stat4,0.17546631558388334
Nom1,0.1754445725460167
Ciao1,0.1754011026321054
Gla,0.175363084124026
Kdm7a,0.1753522247201108
Exoc8,0.17534679552249113
Atad5,0.1753413666610551
Ticrr,0.1753413666610551
Rgl1,0.17533593813577147
Rala,0.17533593813577147
Ralbp1,0.17533593813577147
Rgl2,0.17533593813577147
Rnf20,0.1752762465347844
Rnf40,0.1752762465347844
Pnmt,0.17524912742249718
Phox2b,0.17524912742249718
Ube2t,0.1752274381740538
Efnb1,0.17512990295582345
Gch1,0.17512990295582345
Slc18a2,0.17512990295582345
Gdnf,0.17512990295582345
Chat,0.17512990295582345
Il6st,0.17504329609276809
Il27,0.17504329609276809
Acaa2,0.17501624901218885
Prl6a1,0.17501084059905497
Prl,0.17501084059905497
Napa,0.17500543252017609
Smad9,0.1749675853245619
Smad5,0.1749675853245619
Bmp10,0.1749675853245619
Rad18,0.17486493969140143
Mmp11,0.1748055683000623
Hfm1,0.1747570216862227
Psg17,0.17471928184690005
Fkbp11,0.17471928184690005
Psg19,0.17471928184690005
Lim2,0.1746600093071833
Aoc3,0.17462231135253511
Hadhb,0.17462231135253511
Acaa1a,0.17461154349711472
Acaa1b,0.17461154349711472
Il17re,0.17456310457680915
Il17rb,0.17456310457680915
Il25,0.17456310457680915
Il17c,0.17456310457680915
Il17f,0.17456310457680915
Il17rd,0.17456310457680915
Il17b,0.17456310457680915
Il17rc,0.17456310457680915
Ogdh,0.17455772413344284
Nck2,0.1745200703147952
Cfl1,0.1744770572656403
Cfl2,0.1744770572656403
Prpf31,0.17447168212524397
Prpf3,0.17447168212524397
Lsm8,0.17447168212524397
Txnl4a,0.17447168212524397
Lsm4,0.17447168212524397
Prpf4,0.17447168212524397
Wbp4,0.17445555869098417
Mfap1a,0.17445555869098417
Mfap1b,0.17445555869098417
Smu1,0.17445555869098417
Usp39,0.17440720626340905
Txnl4b,0.17440720626340905
Rbm42,0.17440720626340905
Cinp,0.174396464919179
Ppihl,0.17439109474319994
Ppih,0.17439109474319994
Setd2,0.1743749861994402
Rbm19,0.1743266784186111
Tph1,0.1743105817724044
Abt1,0.174267671911669
Il17d,0.1742515861599772
Vpreb3,0.1742515861599772
Ctf1,0.1742515861599772
Cntfr,0.1742515861599772
Il11,0.1742515861599772
Cntf,0.1742515861599772
Lif,0.1742515861599772
Osm,0.1742515861599772
Cr2,0.17424622490263428
Cd79b,0.17424622490263428
Jchain,0.1742355033775972
Pou2af1,0.1742355033775972
Vpreb1b,0.1742355033775972
Blk,0.1742355033775972
Vpreb1a,0.1742355033775972
Igll1,0.1742355033775972
Lime1,0.1742355033775972
Mzb1,0.1742355033775972
Ms4a1,0.1742355033775972
Actmap,0.17420334671748441
Clstn1,0.1741123006052024
Hap1,0.1741123006052024
Kif5a,0.1741123006052024
Klc2,0.1741123006052024
Klc3,0.1741123006052024
Vrk3,0.1740962435224537
Nit2,0.1740427412964173
Abcf3,0.17403739288237666
Yme1l1,0.17401065574219315
Dlst,0.17395720609981014
Arhgap35,0.17394652011135261
Adamtsl2,0.17388243174041815
Ddx55,0.17385574218834748
Ddx31,0.17385574218834748
Snrpc,0.1738237255389773
Ido1,0.17378638768213509
Ido2,0.17378638768213509
Nol12,0.17378638768213509
Sf3b6,0.17373840542950023
Ddx39b,0.17371708848763592
Cd2bp2,0.17367979642374323
Gna11,0.1736584938607083
Nudt16,0.17365316903644004
Impdh2,0.17365316903644004
Nudt16l2,0.17365316903644004
Impdh1,0.17365316903644004
Serpine2,0.17352015447593047
Eif2b5,0.17349889105402302
Eif2b2,0.1734935760127874
Aldh4a1,0.17346169260269592
Tfr2,0.17340327010978013
Csf2rb,0.17340327010978013
Klf1,0.17340327010978013
Socs2,0.17340327010978013
Prl5a1,0.17340327010978013
Prdm1,0.1733395813474969
Hlx,0.1733395813474969
Ets1,0.1733395813474969
Dlat,0.17322294004359878
Podxl,0.17320174939707073
Csl,0.17319115601790272
Acly,0.17319115601790272
Acaca,0.17317526837860195
Acacb,0.17317526837860195
Acat1,0.17317526837860195
Acat3,0.17317526837860195
F2,0.1731699731465698
Rimklb,0.17312233062652216
Prpf40b,0.1730958738854887
Zrsr2,0.1730958738854887
Luc7l2,0.1730958738854887
Prpf39,0.1730958738854887
Srsf1,0.1730958738854887
Trnau1ap,0.1730958738854887
Magohb,0.1730958738854887
Ddo,0.1730800037219345
Me1,0.1730800037219345
Mdh1,0.1730800037219345
Me3,0.1730800037219345
Me2,0.1730800037219345
Pcx,0.1730800037219345
Idh2,0.1730800037219345
Aldh5a1,0.1730800037219345
Ireb2,0.1730800037219345
Idh1,0.1730800037219345
Idh3g,0.1730800037219345
Mmut,0.1730800037219345
Psmb11,0.17305355991521784
Zmat5,0.1730482721234888
Rbm25,0.1730482721234888
Psme2b,0.17304298465489545
Pomp,0.17304298465489545
Psme1,0.17304298465489545
Psmg2,0.17304298465489545
Mpnd,0.17304298465489545
Psme4,0.17304298465489545
Psme2,0.17304298465489545
Erh,0.17303769750940814
Gemin2,0.17303769750940814
Gemin4,0.17303769750940814
Magoh,0.17303769750940814
Rbm41,0.17303769750940814
Gemin5,0.17303769750940814
Prmt1,0.17303769750940814
Snrnp35,0.17303769750940814
Strap,0.17303769750940814
Clns1a,0.17303769750940814
Gemin8,0.17303769750940814
Smn1,0.17303769750940814
Erhrt-ps,0.17303769750940814
Rnpc3,0.17303769750940814
Luc7l3,0.17303769750940814
Gemin7,0.17303769750940814
Luc7l,0.17303769750940814
Ddx20,0.17303769750940814
Haao,0.17301126662752547
Spta1,0.17297427695505388
Nsun5,0.17297427695505388
Polb,0.17296371138214026
Glul,0.1729320224063458
Gls,0.17291090287257407
Gls2,0.17291090287257407
Git2,0.17290562379512178
Sag,0.17286340277716314
Rho,0.17286340277716314
Cpa6,0.17286340277716314
Polh,0.17279483758307915
Pold4,0.17279483758307915
Chtf8,0.17279483758307915
Trmt1,0.1727526706459268
Rhod,0.17273159489387316
Pik3c2a,0.17253163143291453
Cd6,0.1725211198643013
Cd8a,0.1725211198643013
Cd8b1,0.1725211198643013
Pros1,0.17251586456029666
Mfge8,0.17251586456029666
Gas6,0.17251586456029666
Sdf4,0.1724685812280482
Rbfox3,0.1724685812280482
Slc32a1,0.1724685812280482
Slc17a7,0.1724685812280482
Edar,0.17243707340332548
Gsn,0.1724318232184088
Pikfyve,0.1724318232184088
Srm,0.17242657335318676
Ube2e3,0.1723635998960775
Taf8,0.17234786371836333
Taf13,0.17234786371836333
Taf11,0.17234786371836333
Taf4b,0.17234786371836333
Plxnb1,0.172321643139675
Pfn2,0.1722849477301478
Wasf2,0.1722849477301478
Arpc1b,0.1722849477301478
Wipf1,0.1722849477301478
Nckap1,0.1722849477301478
Arpc5l,0.1722849477301478
Actr3,0.1722849477301478
Baiap2,0.1722849477301478
Abi1,0.1722849477301478
Actr3b,0.1722849477301478
Brk1,0.1722849477301478
Gmfb,0.1722849477301478
Arpc1a,0.1722849477301478
Arpc3,0.1722849477301478
Gpbar1,0.1722849477301478
Arpc4,0.1722849477301478
Pfn1,0.1722849477301478
Pfn4,0.1722849477301478
Nckipsd,0.1722849477301478
Arpc5,0.1722849477301478
Gmfg,0.1722849477301478
Whamm,0.1722849477301478
Hars2,0.17224302925138135
Ngef,0.1721749552119119
Actn1,0.1721697209760266
Cldn4,0.17216448705838028
Inppl1,0.17216448705838028
Tg,0.17207555912085012
Chmp1a,0.1720651030499307
Adamts7,0.17205464824964814
Matn3,0.17205464824964814
Adamts12,0.17205464824964814
Sdc1,0.17205464824964814
Diaph1,0.17193972924237716
Taf7,0.17189797856448186
Rab6a,0.1718927611553531
Plxnb2,0.17184060447812055
Sema4d,0.17183539055116873
Atp6v0c,0.1717728480978289
Bet1,0.17176763828168445
Stx5a,0.17176763828168445
Pth2,0.17174159394060587
Pth2r,0.17174159394060587
Arid4a,0.17159589146119922
Sinhcaf,0.17159589146119922
Brms1,0.17159589146119922
Sap130,0.17159589146119922
Brms1l,0.17159589146119922
Suds3,0.17159589146119922
Ing1,0.17159589146119922
Arid4b,0.17159589146119922
Sap18,0.17159589146119922
Foxk1,0.17159589146119922
Rest,0.17159589146119922
Ing2,0.17159589146119922
Nmrk1,0.17156470165966128
Spag1,0.17153871881827712
Dnaaf6rt,0.17151793821089126
Arf1,0.17150235605915506
Rtkn,0.171455626586704
Hormad1,0.17134150612003204
Sycp1,0.17134150612003204
Wapl,0.17134150612003204
Pds5b,0.17134150612003204
Syce2,0.17134150612003204
Sycp2,0.17134150612003204
Stag3,0.17134150612003204
Hormad2,0.17134150612003204
Stra8,0.17134150612003204
Rad21l,0.17134150612003204
Syce1,0.17134150612003204
Pds5a,0.17134150612003204
Smc1b,0.17134150612003204
Tex12,0.17134150612003204
Gak,0.1712637837723908
Tshr,0.1712430697201687
Epb41l4b,0.17118095761653426
Cgn,0.17118095761653426
Patj,0.17118095761653426
Hnrnpk,0.17116026359361156
Gata6,0.171155090869637
Sema5a,0.17113440309991293
Gdf9,0.17107753751164267
Dnm1,0.17104136999140523
Ctsg,0.17104136999140523
Shmt1,0.17101554540963337
H2-Ab1,0.17097940409339185
Upf3b,0.17095875877035102
Arhgef28,0.17093811843244752
Arhgap1,0.17093811843244752
Myo9b,0.17093811843244752
Pkn3,0.17093811843244752
Arhgef2,0.17093811843244752
Fmnl2,0.17093811843244752
Anln,0.17093811843244752
Pkn2,0.17093811843244752
Fmnl3,0.17093811843244752
Inpp4b,0.17093295912668777
Pik3c2g,0.17093295912668777
Inpp4a,0.17093295912668777
Clcn5,0.17093295912668777
Rab35,0.17093295912668777
Clint1,0.17093295912668777
Pik3c2b,0.17093295912668777
Inpp5f,0.17093295912668777
Sacm1l,0.17093295912668777
Tyrp1,0.1706651037182202
Cyp2e1,0.1706188293250209
Mstn,0.17057771759240442
Mthfd2l,0.17053149056866662
Aldh1l2,0.17053149056866662
Aldh1l1,0.17053149056866662
Amt,0.17053149056866662
Mthfs,0.17053149056866662
Mthfd1l,0.17053149056866662
Mtfmt,0.17053149056866662
Mthfsl,0.17053149056866662
Smg9,0.17052122129909125
Upf3a,0.1704750248874332
Upf2,0.1704750248874332
Smg8,0.1704750248874332
Cyp1a2,0.1704750248874332
Pnrc2,0.1704750248874332
Dcp1a,0.17045963164535935
Stx8,0.17044424118293613
Stx12,0.17044424118293613
Vamp2,0.17044424118293613
Tonsl,0.17042372488897173
Lrr1,0.17042372488897173
Mms22l,0.17042372488897173
Smc4,0.17042372488897173
Alas2,0.1703980864660434
Triobp,0.17027000997520877
Epb41l3,0.17027000997520877
Sptan1,0.17027000997520877
Pjvk,0.17027000997520877
Plxna4,0.1702597721728473
Plxna2,0.1702597721728473
Kirrel2,0.17024441777747307
Nphs2,0.17024441777747307
Kirrel1,0.17024441777747307
Wt1,0.17024441777747307
Inf2,0.17024441777747307
Synpo,0.17024441777747307
Cd2ap,0.17024441777747307
Kirrel3,0.17024441777747307
Trpc6,0.17024441777747307
Unc13b,0.17022906615123445
Ace3,0.1702086016224993
Nr3c2,0.1702086016224993
Mas1,0.1702086016224993
Ren1,0.1702086016224993
Agtr2,0.1702086016224993
Mme,0.1702086016224993
Agtrap,0.1702086016224993
Slc6a19,0.1702086016224993
Cyp1a1,0.17017791405346974
Epn1,0.17013190344224402
Eps15,0.17013190344224402
Cltb,0.17013190344224402
Clta,0.17013190344224402
Picalm,0.17013190344224402
Epn2,0.17013190344224402
Dab2,0.17013190344224402
Ccar2,0.17012168224047516
Cul3,0.17009613460836218
Cyp2c29,0.17008591770385978
Sftpc,0.17004506235656566
Sftpb,0.17004506235656566
Vamp4,0.17004506235656566
Stx6,0.17004506235656566
Stx16,0.17004506235656566
Plxna1,0.17000933002477844
Ubxn11,0.17000933002477844
Slc34a1,0.16999402076498332
Agxt,0.16997871426212313
Meaf6,0.16995320954852258
Phex,0.16994300980601407
Lsr,0.16980543301107637
Gosr2,0.1697850702058226
Nsf,0.1697850702058226
Vamp8,0.1697850702058226
Stx1b,0.1697850702058226
Vti1b,0.1697850702058226
Saa4,0.1697850702058226
Snap47,0.1697850702058226
Stx7,0.1697850702058226
Stx17,0.1697850702058226
Vamp3,0.1697850702058226
Snap23,0.1697850702058226
Use1,0.1697850702058226
Snap25,0.1697850702058226
Vamp1,0.1697850702058226
Snap29,0.1697850702058226
Stx3,0.1697850702058226
Napb,0.1697850702058226
S100a10,0.16977489063449303
Cideb,0.16975453515333072
Ace2,0.16973418455270092
Tmprss4,0.16973418455270092
Etv1,0.16973418455270092
Lhx6,0.1696731620164605
Nolc1,0.16961726322397852
Dcxr,0.16956140125106045
Pts,0.16956140125106045
Dhdh,0.16956140125106045
Gk,0.16956140125106045
Gk2,0.16956140125106045
Gykl1,0.16956140125106045
Aspa,0.1695360216071073
Hal,0.16949542997592013
Ass1,0.16949542997592013
Uroc1,0.16949542997592013
C8a,0.16949542997592013
Asns,0.16949542997592013
Amdhd1,0.16949542997592013
Asrgl1,0.16949542997592013
Cad,0.16949542997592013
Nodal,0.1694852851050552
Cers1,0.1694852851050552
Cripto,0.1694852851050552
Gdf3,0.1694852851050552
Cfc1,0.1694852851050552
Gdf10,0.1694852851050552
Donson,0.16927252299325757
Smc2,0.16927252299325757
Ncapd2,0.16927252299325757
Ten1,0.16927252299325757
Pax7,0.1690451555663966
Myf6,0.1690451555663966
Sh3gl2,0.1690199302171313
Adam3,0.1689241425098556
Morf4l2,0.1689241425098556
Vps72,0.1689241425098556
Pdilt,0.1689241425098556
Epc1,0.1689241425098556
Epc2,0.1689241425098556
Mrgbp,0.1689241425098556
Ep400,0.1689241425098556
Anp32e,0.1689241425098556
Yeats4,0.1689241425098556
Mbtd1,0.1689241425098556
Ing3,0.1689241425098556
Zic1,0.16881839812160307
Myog,0.16881839812160307
Sox10,0.16881839812160307
Surf6,0.16875300362888612
Slc6a4,0.1687178121901099
Aqp1,0.16869268443302213
Sema3f,0.1686876597797462
Fes,0.1686876597797462
Sema6d,0.1686876597797462
Sema3d,0.1686876597797462
Sema3g,0.1686876597797462
Sema3b,0.1686876597797462
Sema3a,0.1686876597797462
Sema5b,0.1686876597797462
Sema3c,0.1686876597797462
Sema3e,0.1686876597797462
Sema6a,0.1686876597797462
Kel,0.16867258761572013
Gypa,0.16867258761572013
Add2,0.16867258761572013
Add1,0.16867258761572013
Rhd,0.16867258761572013
Gypc,0.16867258761572013
Rhag,0.16867258761572013
Car2,0.16867258761572013
Epb42,0.16867258761572013
Add3,0.16867258761572013
Sec24b,0.1685922482074726
Tex10,0.16851198529473393
Nol9,0.16851198529473393
Pelp1,0.16851198529473393
Cfp,0.1683316728624842
Cyp24a1,0.16830165829971527
Galnt3,0.16830165829971527
Cyp27b1,0.16830165829971527
Fut4,0.16830165829971527
Clec12a,0.16830165829971527
Dmp1,0.16830165829971527
Dcun1d5,0.1682616555287129
Dcun1d1,0.1682616555287129
Cul2,0.1682616555287129
Dcun1d2,0.1682616555287129
Dcun1d3,0.1682616555287129
Cand1,0.1682616555287129
Tes3-ps,0.1682616555287129
Rnf7,0.1682616555287129
Uba6,0.1682616555287129
Map4k1,0.16824166127340678
Ubl4a,0.16822167176930491
Get4,0.16822167176930491
Bag2,0.16822167176930491
Bag6,0.16822167176930491
Ube2k,0.16820668275818762
Ube2f,0.16820668275818762
Ube2r2,0.16820668275818762
Ube2e1,0.16820668275818762
Ube2b,0.16820668275818762
Ube2l3,0.16820668275818762
Ube2o,0.16820668275818762
Uba1y,0.16820668275818762
Ube2g1,0.16820668275818762
Ube2g2,0.16820668275818762
Ube2e2,0.16820668275818762
Ube2h,0.16820668275818762
Ube2a,0.16820668275818762
Ube2z,0.16820668275818762
Uba7,0.16820668275818762
Slc35b4,0.16806691402158705
Kctd10,0.16799711672111237
Brpf3,0.1679174193312604
Dync1h1,0.16786267122489237
Cyp4a10,0.1678129311895644
Pnkp,0.16774831319526728
Bhmt,0.16767878021570448
Agrn,0.1676341108745388
Epn3,0.16762418758614275
Sla2,0.16762418758614275
Gsta3,0.16758946532670727
Acads,0.1674408184308139
Cyp2d26,0.1674160695809808
Ap1g2,0.1673814334796932
Sh3gl3,0.1673072615003078
Pdk1,0.16729243499203672
Ccdc47,0.16726278985750964
Sema4f,0.16722327935115067
Cyp3a44,0.16722327935115067
Cyp3a13,0.1671837875065806
Tma16,0.1671393814716509
Acox3,0.16710485974994596
Ehhadh,0.16710485974994596
Acox1,0.16710485974994596
Xpot,0.1670851394537666
Tnpo1,0.1670851394537666
Xpo4,0.1670851394537666
Cd160,0.16706049562788847
Sh2d1b1,0.16703093263096264
Sh2d1a,0.16703093263096264
Sh2d1b2,0.16703093263096264
Slamf6,0.16703093263096264
Slamf7,0.16703093263096264
Sema4b,0.1669866077483538
Sema4g,0.1669866077483538
Sema4a,0.1669866077483538
Sema4c,0.1669866077483538
Ell3,0.1668685229908194
Ice1,0.1668685229908194
Ice2,0.1668685229908194
Tuba1b,0.16683411305560064
Tuba4a,0.16683411305560064
Tuba3b,0.16683411305560064
Tuba8,0.16683411305560064
Tuba1c,0.16683411305560064
Tuba1a,0.16683411305560064
Tubal3,0.16683411305560064
Cyp3a16,0.16682919850901168
Dync1i1,0.1668242842519565
Tubb4b,0.1668242842519565
Cyp4f14,0.1668095432177379
Oca2,0.1667948047884025
Slc24a5,0.1667948047884025
Dct,0.1667948047884025
Slc45a2,0.1667948047884025
Pmel,0.1667948047884025
Gpr143,0.1667948047884025
Mc1r,0.1667948047884025
Mlana,0.1667948047884025
B4galnt1,0.166784980615662
Bhmt2,0.16673096834531806
Hgd,0.16673096834531806
Adi1,0.16673096834531806
Hpd,0.16673096834531806
Apof,0.16670152184927498
Apoc1,0.16669170866182248
Apoc2,0.16669170866182248
Pltp,0.16669170866182248
Apoc3,0.16669170866182248
Apoc2l,0.16669170866182248
Apom,0.16669170866182248
Lcat,0.16669170866182248
Fga,0.16661324473494216
Ugt1a1,0.16652506106575962
Abcb4,0.1665152686420693
Fgb,0.16646632379369858
Lrp8,0.16646632379369858
Fgg,0.16646632379369858
Pzp,0.16646632379369858
Gp1ba,0.16646632379369858
Proc,0.16646632379369858
Hpx,0.16646632379369858
Ambp,0.16646632379369858
Itih4,0.16646632379369858
Hrg,0.16646632379369858
Ahsg,0.16646632379369858
Serpinc1,0.16646632379369858
Tdrd3,0.16642229802484332
Fbh1,0.16642229802484332
Rad54l,0.16642229802484332
Top1,0.16642229802484332
Recql5,0.16642229802484332
Gen1,0.16642229802484332
Ssbp1,0.16642229802484332
Hadh,0.16635874634390094
Dicer1,0.1663489734699785
Ago1,0.1663489734699785
Prr3,0.16632943116641954
Ddx42,0.16632943116641954
U2af1,0.16632943116641954
Rbm17,0.16632943116641954
Prpf40a,0.16632943116641954
Sf1,0.16632943116641954
Cherp,0.16632943116641954
Clpx,0.16628547776690997
Lonp2,0.16626595037829306
Lonp1,0.16626595037829306
Tmem126b,0.16620739572064971
Tnnt3,0.1661683821895845
Tpm1,0.1661683821895845
Tnnt1,0.1661683821895845
Gldc,0.1660563202400064
Cenpx,0.16588122204344977
